ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	288	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comp	2912.96	93.63	93.16	94.17	0.41
4000000	288	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comm	21.92	0.7	0.55	0.83	0.11
4000000	288	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	serial	172.72	5.55	5.11	5.98	0.36
4000000	288	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	other	3.62	0.12	0.08	0.16	0.04
4000000	288	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	total	3111.22	100.0	100.0	100.0	0.0
4000000	288	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comp	1440.52	90.4	89.46	91.4	0.82
4000000	288	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comm	15.72	0.99	0.87	1.1	0.08
4000000	288	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	serial	133.74	8.38	7.44	9.28	0.81
4000000	288	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	other	3.5	0.22	0.14	0.31	0.08
4000000	288	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	total	1593.48	100.0	100.0	100.0	0.0
4000000	288	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comp	731.23	84.48	81.67	87.79	2.64
4000000	288	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comm	13.21	1.53	1.4	1.65	0.07
4000000	288	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	serial	117.9	13.59	10.37	16.29	2.57
4000000	288	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	other	3.49	0.4	0.26	0.56	0.13
4000000	288	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	total	865.82	100.0	100.0	100.0	0.0
4000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comp	372.47	78.25	72.06	84.39	5.52
4000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comm	12.01	2.52	2.31	2.7	0.1
4000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	serial	88.17	18.51	12.58	24.4	5.34
4000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	other	3.43	0.72	0.46	1.02	0.24
4000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	total	476.08	100.0	100.0	100.0	0.0
4000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comp	194.09	58.03	47.05	67.67	8.4
4000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comm	11.42	3.41	3.1	3.74	0.14
4000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	serial	125.67	37.52	28.27	47.87	8.11
4000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	other	3.48	1.04	0.65	1.63	0.33
4000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	total	334.65	100.0	100.0	100.0	0.0
