ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm:allreduce	0.1	0.02	14.36	0.0	0.04
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm:gather	0.12	40.87	11.12	0.0	0.04
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm:redistribute	0.16	15.98	8.01	0.0	0.04
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm:sendrecv	0.02	0.01	7.03	0.0	0.01
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp:LIKick	2.07	0.41	2.16	0.0	0.61
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp:histo	2.36	0.47	1.19	0.0	0.25
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:RFVCalc	0.09	0.02	6.85	0.0	0.03
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:beam_phase_sharpWindow	0.24	0.05	4.39	0.0	0.08
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:binShift	0.0	0.0	1.0	0.0	0.0
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:conversion	0.02	0.0	1.09	0.0	0.01
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:sync	5.54	0.56	6.75	0.0	0.98
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	Other	0.04	37.73	0.0	0.0	0.02
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	total_time	10.18	10183.59	0.0	0.0	0.0
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:beam_spectrum_gen	0.42	0.08	21.14	0.0	0.11
3000000	36	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial:indVolt1Turn	1.72	0.11	4.25	0.0	0.51
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm:allreduce	0.63	0.13	47.05	0.0	0.15
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm:gather	0.13	42.81	3.98	0.0	0.03
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm:redistribute	0.16	15.56	5.63	0.0	0.04
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm:sendrecv	0.03	0.01	3.68	0.0	0.02
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp:LIKick	3.49	0.7	1.92	0.0	1.11
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp:histo	4.04	0.81	2.63	0.0	0.61
3000000	72	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	serial:RFVCalc	0.17	0.04	29.65	0.0	0.05
