ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
3000000	24	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp	91.34	78.67	74.7	82.94	3.93
3000000	24	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm	4.54	3.91	3.8	4.01	0.08
3000000	24	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial	18.79	16.18	11.68	20.28	4.09
3000000	24	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	other	1.45	1.25	1.11	1.44	0.13
3000000	24	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	total	116.11	100.0	100.0	100.0	0.0
3000000	48	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp	92.39	74.73	71.37	78.32	3.08
3000000	48	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm	7.44	6.01	5.77	6.36	0.19
3000000	48	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	serial	22.36	17.84	14.17	21.18	3.11
3000000	48	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	other	1.76	1.42	1.29	1.6	0.1
3000000	48	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	total	123.96	100.0	100.0	100.0	0.0
3000000	96	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp	98.06	69.2	66.03	72.86	2.61
3000000	96	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm	12.12	8.54	8.17	9.05	0.26
3000000	96	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial	29.75	20.6	17.18	23.53	2.5
3000000	96	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	other	2.36	1.66	1.4	1.95	0.2
3000000	96	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	total	142.28	100.0	100.0	100.0	0.0
3000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comp	111.83	58.95	56.87	60.96	1.45
3000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comm	39.2	20.58	20.24	20.93	0.17
3000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	serial	36.75	19.36	17.5	21.19	1.42
3000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	other	2.1	1.11	0.99	1.4	0.08
3000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	total	189.89	100.0	100.0	100.0	0.0
6000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comp	108.54	50.91	48.92	52.74	1.48
6000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comm	56.47	26.42	26.11	26.68	0.14
6000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	serial	46.34	21.69	19.9	23.53	1.43
6000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	other	2.08	0.97	0.87	1.21	0.06
6000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	total	213.42	100.0	100.0	100.0	0.0
