ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	340.97	92.11	91.19	92.87	0.74
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	6.7	1.81	1.68	2.04	0.14
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	21.75	5.82	5.21	6.55	0.6
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	0.98	0.27	0.18	0.36	0.07
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	370.4	100.0	100.0	100.0	0.0
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	178.76	86.15	84.44	88.72	1.5
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	5.4	2.6	2.47	2.75	0.09
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	22.73	10.79	8.35	12.38	1.41
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	0.97	0.47	0.33	0.63	0.11
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	207.86	100.0	100.0	100.0	0.0
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	87.87	77.74	75.26	80.28	2.03
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	4.35	3.83	3.47	4.45	0.27
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	20.34	17.58	15.37	19.78	1.82
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	0.96	0.85	0.53	1.19	0.23
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	113.52	100.0	100.0	100.0	0.0
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	45.98	65.78	61.99	70.68	3.44
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	4.54	6.45	5.76	7.66	0.5
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	19.1	26.4	21.38	30.24	3.49
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	0.95	1.37	0.89	1.9	0.32
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	70.58	100.0	100.0	100.0	0.0
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	22.43	50.94	45.36	57.58	5.14
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	4.37	9.91	9.07	11.09	0.46
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	16.35	37.03	30.63	42.4	4.82
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	0.93	2.11	1.35	3.03	0.5
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	44.08	100.0	100.0	100.0	0.0
