ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	2.07	1.97	2.15	1.89	0.08
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	0.45	0.08	0.1	0.02	0.03
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	8.01	1.92	1.84	2.2	0.12
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	0.02	0.0	0.01	0.01	0.01
16000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	10.45	0.0	0.0	0.0	0.0
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	7.02	2.3	2.54	1.55	0.17
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	0.37	0.11	0.09	0.16	0.03
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	6.27	2.32	1.36	2.65	0.24
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	0.02	0.03	0.01	0.07	0.03
16000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	13.32	0.0	0.0	0.0	0.0
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	1.15	4.42	4.6	4.03	0.02
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	0.42	0.08	0.13	0.65	0.18
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	7.09	4.4	4.03	4.35	0.12
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	0.02	0.04	0.03	0.04	0.01
16000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	8.68	0.0	0.0	0.0	0.0
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	1.27	5.79	5.53	5.99	0.4
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	0.4	0.21	0.37	0.66	0.24
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	7.06	6.08	5.45	5.86	0.34
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	0.01	0.13	0.1	0.2	0.03
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	7.95	0.0	0.0	0.0	0.0
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	0.36	1.91	1.82	2.48	0.31
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	0.1	0.22	0.23	0.9	0.2
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	1.45	2.16	2.68	1.98	0.36
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	0.0	0.07	0.07	0.09	0.01
16000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	1.39	0.0	0.0	0.0	0.0
