ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	192	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	896.74	91.8	91.64	91.97	0.13
4000000	192	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	20.84	2.13	2.0	2.26	0.1
4000000	192	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	57.4	5.87	5.78	6.0	0.09
4000000	192	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	1.94	0.2	0.19	0.21	0.01
4000000	192	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	976.91	100.0	100.0	100.0	0.0
4000000	192	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	449.34	88.85	88.54	89.17	0.21
4000000	192	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	17.53	3.47	3.28	3.62	0.11
4000000	192	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	37.0	7.32	7.09	7.58	0.15
4000000	192	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	1.88	0.37	0.33	0.41	0.03
4000000	192	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	505.75	100.0	100.0	100.0	0.0
4000000	192	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	228.33	78.15	77.76	78.83	0.3
4000000	192	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	27.92	9.5	9.27	9.74	0.12
4000000	192	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	34.58	11.71	11.08	12.03	0.26
4000000	192	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	1.87	0.64	0.56	0.73	0.05
4000000	192	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	292.71	100.0	100.0	100.0	0.0
4000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	121.88	66.15	65.48	67.58	0.45
4000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	29.2	15.67	15.16	16.0	0.17
4000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	31.85	17.15	15.84	17.62	0.39
4000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	1.89	1.03	0.88	1.47	0.13
4000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	184.82	100.0	100.0	100.0	0.0
4000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	61.74	46.86	45.27	48.25	0.45
4000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	38.28	28.5	28.07	29.03	0.21
4000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	30.8	23.23	21.32	24.41	0.43
4000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	1.84	1.4	1.22	2.5	0.21
4000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	132.66	100.0	100.0	100.0	0.0
