ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp	45.22	0.24	0.34	1.13	0.59
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm	0.81	0.07	0.05	0.08	0.04
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial	4.45	0.2	0.99	0.32	0.53
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	other	0.03	0.01	0.01	0.02	0.01
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	total	49.08	0.0	0.0	0.0	0.0
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp	19.26	1.1	1.22	1.52	0.46
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm	1.7	0.26	0.25	0.25	0.02
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	serial	7.19	0.92	1.3	1.09	0.45
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	other	0.05	0.01	0.01	0.05	0.02
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	total	23.74	0.0	0.0	0.0	0.0
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp	3.6	2.12	2.12	2.45	0.14
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm	4.91	1.03	0.94	1.1	0.08
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial	6.37	1.3	1.89	1.28	0.13
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	other	0.02	0.01	0.01	0.06	0.01
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	total	9.4	0.0	0.0	0.0	0.0
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comp	2.2	3.42	3.51	3.5	0.15
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comm	7.2	1.9	1.82	1.91	0.03
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	serial	6.46	1.66	1.83	1.69	0.14
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	other	0.03	0.05	0.04	0.06	0.02
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	total	12.59	0.0	0.0	0.0	0.0
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comp	2.01	5.0	5.21	5.18	0.16
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comm	21.2	5.89	5.85	6.25	0.06
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	serial	6.27	1.85	1.76	1.84	0.19
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	other	0.04	0.15	0.15	0.81	0.08
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	total	28.45	0.0	0.0	0.0	0.0
