ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp	1187.1	90.74	89.91	92.72	1.15
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm	26.43	2.02	1.92	2.12	0.08
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial	92.43	7.06	5.11	7.89	1.14
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	other	2.22	0.17	0.16	0.19	0.02
4000000	192	1000	5000	4	2	10	1	50	0	0	mvapich2	interval	500	total	1308.17	100.0	100.0	100.0	0.0
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp	561.12	86.6	85.92	87.91	0.66
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm	28.87	4.46	4.33	4.59	0.09
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	serial	55.88	8.61	7.33	9.27	0.65
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	other	2.15	0.34	0.31	0.38	0.02
4000000	192	1000	5000	8	4	10	1	50	0	0	mvapich2	interval	500	total	648.02	100.0	100.0	100.0	0.0
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp	285.95	73.02	71.77	74.48	0.8
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm	48.44	12.35	11.97	12.75	0.24
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial	55.32	14.09	12.61	15.16	0.83
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	other	2.15	0.55	0.5	0.71	0.05
4000000	192	1000	5000	16	8	10	1	50	0	0	mvapich2	interval	500	total	391.86	100.0	100.0	100.0	0.0
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comp	151.89	61.62	59.9	63.97	1.28
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comm	49.4	19.9	19.46	20.18	0.17
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	serial	43.75	17.62	15.55	19.19	1.24
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	other	2.14	0.87	0.79	1.19	0.08
4000000	192	1000	5000	32	16	10	1	50	0	0	mvapich2	interval	500	total	247.18	100.0	100.0	100.0	0.0
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comp	76.37	41.25	39.1	43.36	1.57
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comm	66.28	34.29	33.96	34.89	0.18
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	serial	43.81	23.32	21.29	25.16	1.54
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	other	2.1	1.14	1.0	1.77	0.13
4000000	192	1000	5000	64	32	10	1	50	0	0	mvapich2	interval	500	total	188.57	100.0	100.0	100.0	0.0
