ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm:allreduce	8.94	1.79	60.53	5000.0	4.37
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm:gather	0.73	242.59	16.44	3.0	0.36
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm:redistribute	0.51	51.41	87.75	10.0	0.25
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm:sendrecv	1.61	0.32	6.15	5000.0	0.79
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp:LIKick	43.67	8.74	17.16	5000.0	21.39
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp:histo	30.83	6.17	16.04	5000.0	15.09
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:RFVCalc	1.88	0.38	108.48	5000.0	0.92
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:beam_phase_sharpWindow	3.81	0.76	5.39	5000.0	1.87
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:binShift	0.01	0.15	10.76	99.0	0.01
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:conversion	1.31	0.13	11.21	10000.0	0.64
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:sync	74.47	7.45	104.81	10000.0	36.46
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	Other	3.06	3059.52	0.0	1.0	1.5
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	total_time	204.2	204194.34	0.0	1.0	100.0
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:beam_spectrum_gen	12.19	2.44	21.42	5000.0	5.97
2000000	72	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial:indVolt1Turn	60.21	4.01	13.85	15000.0	29.5
