ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	288	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp	27.03	0.17	0.2	0.21	0.09
4000000	288	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm	0.7	0.02	0.02	0.03	0.01
4000000	288	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial	6.08	0.17	0.21	0.19	0.07
4000000	288	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	other	0.04	0.0	0.0	0.0	0.0
4000000	288	1408	5000	4	2	10	1	50	0	0	mvapich2	interval	500	total	29.94	0.0	0.0	0.0	0.0
4000000	288	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp	36.44	0.84	0.89	1.09	0.22
4000000	288	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm	2.03	0.09	0.11	0.08	0.02
4000000	288	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	serial	13.7	0.78	0.99	0.87	0.18
4000000	288	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	other	0.04	0.01	0.0	0.01	0.0
4000000	288	1408	5000	8	4	10	1	50	0	0	mvapich2	interval	500	total	37.38	0.0	0.0	0.0	0.0
4000000	288	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp	10.99	0.72	0.69	0.78	0.07
4000000	288	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm	4.08	0.38	0.36	0.4	0.02
4000000	288	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial	7.92	0.61	0.63	0.58	0.06
4000000	288	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	other	0.04	0.0	0.01	0.02	0.01
4000000	288	1408	5000	16	8	10	1	50	0	0	mvapich2	interval	500	total	17.95	0.0	0.0	0.0	0.0
4000000	288	1408	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comp	6.71	1.58	1.56	1.75	0.14
4000000	288	1408	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comm	12.62	1.41	1.35	1.5	0.11
4000000	288	1408	5000	32	16	10	1	50	0	0	mvapich2	interval	500	serial	9.48	0.83	0.83	1.06	0.13
4000000	288	1408	5000	32	16	10	1	50	0	0	mvapich2	interval	500	other	0.06	0.02	0.01	0.06	0.02
4000000	288	1408	5000	32	16	10	1	50	0	0	mvapich2	interval	500	total	24.5	0.0	0.0	0.0	0.0
4000000	288	1408	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comp	2.58	1.26	1.83	1.42	0.15
4000000	288	1408	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comm	8.24	1.41	1.36	1.43	0.03
4000000	288	1408	5000	64	32	10	1	50	0	0	mvapich2	interval	500	serial	7.13	1.29	1.27	1.83	0.14
4000000	288	1408	5000	64	32	10	1	50	0	0	mvapich2	interval	500	other	0.03	0.02	0.01	0.05	0.01
4000000	288	1408	5000	64	32	10	1	50	0	0	mvapich2	interval	500	total	11.29	0.0	0.0	0.0	0.0
