ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	192	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comp	7.92	0.32	0.32	0.35	0.05
4000000	192	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comm	0.58	0.05	0.08	0.06	0.03
4000000	192	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	serial	4.52	0.32	0.34	0.31	0.03
4000000	192	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	other	0.01	0.0	0.0	0.0	0.0
4000000	192	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	total	12.13	0.0	0.0	0.0	0.0
4000000	192	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comp	0.34	0.39	0.4	0.44	0.05
4000000	192	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comm	0.15	0.02	0.01	0.03	0.02
4000000	192	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	serial	2.52	0.39	0.49	0.37	0.06
4000000	192	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	other	0.01	0.0	0.0	0.0	0.0
4000000	192	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	total	2.47	0.0	0.0	0.0	0.0
4000000	192	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comp	3.92	5.64	6.66	5.71	0.2
4000000	192	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comm	0.5	0.15	0.15	0.16	0.01
4000000	192	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	serial	25.67	5.76	5.85	6.66	0.16
4000000	192	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	other	0.05	0.03	0.04	0.1	0.03
4000000	192	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	total	27.77	0.0	0.0	0.0	0.0
4000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comp	3.06	5.06	5.54	5.34	0.06
4000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comm	0.14	0.26	0.26	0.26	0.01
4000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	serial	15.68	5.39	5.6	5.75	0.07
4000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	other	0.02	0.07	0.08	0.13	0.02
4000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	total	17.97	0.0	0.0	0.0	0.0
4000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comp	1.7	5.09	4.91	5.06	0.13
4000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comm	0.18	0.48	0.39	0.54	0.03
4000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	serial	11.44	5.68	5.55	5.58	0.13
4000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	other	0.02	0.12	0.13	0.17	0.01
4000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	total	11.43	0.0	0.0	0.0	0.0
