ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
2000000	21	256	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comp	0.09	0.14	0.15	0.17	0.02
2000000	21	256	5000	4	2	10	1	50	0	0	mvapich2	interval	500	comm	0.1	0.12	0.17	0.08	0.05
2000000	21	256	5000	4	2	10	1	50	0	0	mvapich2	interval	500	serial	0.16	0.13	0.02	0.22	0.1
2000000	21	256	5000	4	2	10	1	50	0	0	mvapich2	interval	500	other	0.01	0.02	0.12	0.16	0.1
2000000	21	256	5000	4	2	10	1	50	0	0	mvapich2	interval	500	total	0.28	0.0	0.0	0.0	0.0
4000000	21	256	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comp	2.51	0.62	0.81	0.19	0.5
4000000	21	256	5000	8	4	10	1	50	0	0	mvapich2	interval	500	comm	0.22	0.14	0.04	0.34	0.12
4000000	21	256	5000	8	4	10	1	50	0	0	mvapich2	interval	500	serial	0.45	0.74	0.44	0.76	0.5
4000000	21	256	5000	8	4	10	1	50	0	0	mvapich2	interval	500	other	0.04	0.01	0.04	0.08	0.05
4000000	21	256	5000	8	4	10	1	50	0	0	mvapich2	interval	500	total	2.96	0.0	0.0	0.0	0.0
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comp	1.59	2.17	3.29	1.24	0.06
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	interval	500	comm	0.26	0.13	0.11	0.25	0.06
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	interval	500	serial	3.67	2.29	1.7	2.28	0.22
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	interval	500	other	0.04	0.05	0.06	0.36	0.07
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	interval	500	total	5.54	0.0	0.0	0.0	0.0
16000000	21	256	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comp	1.95	2.42	3.51	3.17	0.15
16000000	21	256	5000	32	16	10	1	50	0	0	mvapich2	interval	500	comm	0.37	0.32	0.3	0.87	0.22
16000000	21	256	5000	32	16	10	1	50	0	0	mvapich2	interval	500	serial	2.61	2.57	3.56	2.42	0.25
16000000	21	256	5000	32	16	10	1	50	0	0	mvapich2	interval	500	other	0.01	0.02	0.03	0.35	0.05
16000000	21	256	5000	32	16	10	1	50	0	0	mvapich2	interval	500	total	1.71	0.0	0.0	0.0	0.0
32000000	21	256	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comp	1.16	8.36	7.9	8.74	0.75
32000000	21	256	5000	64	32	10	1	50	0	0	mvapich2	interval	500	comm	1.56	0.52	0.88	0.59	0.35
32000000	21	256	5000	64	32	10	1	50	0	0	mvapich2	interval	500	serial	24.27	9.01	8.38	8.6	0.62
32000000	21	256	5000	64	32	10	1	50	0	0	mvapich2	interval	500	other	0.01	0.2	0.11	0.5	0.07
32000000	21	256	5000	64	32	10	1	50	0	0	mvapich2	interval	500	total	25.61	0.0	0.0	0.0	0.0
