ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
3000000	36	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	159.68	69.65	62.71	76.82	6.84
3000000	36	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	4.5	1.96	1.89	2.03	0.05
3000000	36	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	63.33	27.59	20.56	34.37	6.72
3000000	36	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	1.82	0.79	0.65	0.95	0.13
3000000	36	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	229.33	100.0	100.0	100.0	0.0
3000000	72	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	184.5	68.55	61.94	74.92	5.65
3000000	72	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	7.46	2.76	2.56	2.95	0.12
3000000	72	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	74.88	27.76	21.69	34.11	5.49
3000000	72	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	2.5	0.93	0.74	1.19	0.18
3000000	72	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	269.33	100.0	100.0	100.0	0.0
3000000	144	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	187.25	65.06	59.53	70.98	4.92
3000000	144	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	23.93	8.29	8.07	8.49	0.12
3000000	144	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	74.59	25.87	20.26	31.2	4.78
3000000	144	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	2.23	0.77	0.61	0.98	0.14
3000000	144	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	288.0	100.0	100.0	100.0	0.0
3000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	212.36	60.61	56.76	64.85	3.44
3000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	49.83	14.2	13.79	14.64	0.24
3000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	85.41	24.36	20.42	27.81	3.29
3000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	2.88	0.82	0.64	1.04	0.16
3000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	350.48	100.0	100.0	100.0	0.0
6000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	213.54	56.92	53.3	60.77	3.17
6000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	57.06	15.2	14.88	15.46	0.14
6000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	101.69	27.11	23.43	30.52	3.03
6000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	2.86	0.76	0.58	1.03	0.15
6000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	375.14	100.0	100.0	100.0	0.0
