ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
16000000	21	256	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comp	428.02	93.6	92.17	95.04	1.24
16000000	21	256	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comm	5.48	1.2	1.02	1.31	0.11
16000000	21	256	5000	4	2	10	1	50	0	2	mvapich2	interval	500	serial	22.71	4.95	3.53	6.33	1.23
16000000	21	256	5000	4	2	10	1	50	0	2	mvapich2	interval	500	other	1.18	0.26	0.15	0.39	0.11
16000000	21	256	5000	4	2	10	1	50	0	2	mvapich2	interval	500	total	457.39	100.0	100.0	100.0	0.0
16000000	21	256	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comp	218.27	87.47	84.23	91.63	2.54
16000000	21	256	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comm	3.69	1.48	1.33	1.64	0.1
16000000	21	256	5000	8	4	10	1	50	0	2	mvapich2	interval	500	serial	27.1	10.57	6.64	13.58	2.37
16000000	21	256	5000	8	4	10	1	50	0	2	mvapich2	interval	500	other	1.18	0.47	0.26	0.78	0.2
16000000	21	256	5000	8	4	10	1	50	0	2	mvapich2	interval	500	total	250.24	100.0	100.0	100.0	0.0
16000000	21	256	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comp	105.94	81.96	77.54	86.57	3.98
16000000	21	256	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comm	2.71	2.09	1.87	2.3	0.12
16000000	21	256	5000	16	8	10	1	50	0	2	mvapich2	interval	500	serial	19.46	15.05	10.85	19.18	3.68
16000000	21	256	5000	16	8	10	1	50	0	2	mvapich2	interval	500	other	1.15	0.89	0.44	1.39	0.38
16000000	21	256	5000	16	8	10	1	50	0	2	mvapich2	interval	500	total	129.26	100.0	100.0	100.0	0.0
16000000	21	256	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comp	54.25	70.01	61.88	77.78	6.81
16000000	21	256	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comm	2.4	3.1	2.75	3.38	0.16
16000000	21	256	5000	32	16	10	1	50	0	2	mvapich2	interval	500	serial	20.13	25.39	18.29	32.27	6.29
16000000	21	256	5000	32	16	10	1	50	0	2	mvapich2	interval	500	other	1.15	1.49	0.76	2.79	0.63
16000000	21	256	5000	32	16	10	1	50	0	2	mvapich2	interval	500	total	77.93	100.0	100.0	100.0	0.0
16000000	21	256	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comp	27.69	59.29	47.44	72.67	11.2
16000000	21	256	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comm	2.23	4.77	4.19	5.22	0.26
16000000	21	256	5000	64	32	10	1	50	0	2	mvapich2	interval	500	serial	15.64	33.52	21.06	44.41	10.35
16000000	21	256	5000	64	32	10	1	50	0	2	mvapich2	interval	500	other	1.12	2.41	1.18	3.8	0.96
16000000	21	256	5000	64	32	10	1	50	0	2	mvapich2	interval	500	total	46.69	100.0	100.0	100.0	0.0
