ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	comm:allreduce	0.31	0.06	59.34	0.0	0.21
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	comm:gather	0.01	5.32	2.06	0.0	0.05
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	comp:LIKick	0.63	0.12	1.0	0.0	0.9
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	comp:histo	0.91	0.18	1.9	0.0	0.58
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	serial:InductiveImped	0.02	0.0	0.7	0.0	0.02
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	serial:RFVCalc	0.03	0.01	12.24	0.0	0.03
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	serial:conversion	0.0	0.0	1.19	0.0	0.01
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	serial:indVolt1Turn	0.15	0.03	9.52	0.0	0.21
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	serial:shift_trev_time	0.03	0.01	10.55	0.0	0.07
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	serial:sync	2.54	0.51	78.51	0.0	1.55
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	Other	0.05	53.2	0.0	0.0	0.05
8000000	21	256	5000	16	8	10	1	50	0	0	mvapich2	reportonly	500	total_time	3.79	3790.86	0.0	0.0	0.0
