ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
3000000	24	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comp	2.88	5.16	5.02	5.28	0.22
3000000	24	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comm	0.15	0.06	0.07	0.08	0.02
3000000	24	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	serial	7.97	5.26	5.44	5.09	0.26
3000000	24	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	other	0.02	0.09	0.09	0.11	0.03
3000000	24	1000	5000	4	2	10	1	50	0	2	mvapich2	interval	500	total	9.9	0.0	0.0	0.0	0.0
3000000	48	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comp	5.51	4.79	4.64	4.9	0.28
3000000	48	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comm	0.17	0.1	0.13	0.11	0.03
3000000	48	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	serial	9.02	4.97	5.08	4.8	0.31
3000000	48	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	other	0.03	0.12	0.12	0.17	0.03
3000000	48	1000	5000	8	4	10	1	50	0	2	mvapich2	interval	500	total	12.73	0.0	0.0	0.0	0.0
3000000	96	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comp	2.61	3.49	3.41	3.16	0.16
3000000	96	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comm	0.09	0.18	0.18	0.24	0.02
3000000	96	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	serial	7.38	3.76	3.32	3.68	0.17
3000000	96	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	other	0.04	0.1	0.09	0.23	0.04
3000000	96	1000	5000	16	8	10	1	50	0	2	mvapich2	interval	500	total	9.48	0.0	0.0	0.0	0.0
3000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comp	2.39	1.8	3.13	0.85	1.01
3000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comm	0.04	0.07	0.15	0.08	0.06
3000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	serial	3.54	1.88	0.8	3.35	1.13
3000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	other	0.02	0.03	0.06	0.16	0.03
3000000	192	1000	5000	32	16	10	1	50	0	2	mvapich2	interval	500	total	3.41	0.0	0.0	0.0	0.0
6000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comp	2.47	2.62	2.91	2.75	0.06
6000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comm	0.15	0.23	0.21	0.3	0.02
6000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	serial	6.49	2.89	3.0	2.99	0.08
6000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	other	0.02	0.04	0.05	0.12	0.02
6000000	192	1000	5000	64	32	10	1	50	0	2	mvapich2	interval	500	total	6.75	0.0	0.0	0.0	0.0
