ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	2254.2	91.51	90.78	92.27	0.58
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	30.36	1.23	1.14	1.32	0.07
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	175.91	7.13	6.36	7.82	0.58
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	3.07	0.12	0.1	0.15	0.02
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	2463.55	100.0	100.0	100.0	0.0
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	1106.74	87.58	86.64	88.8	0.85
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	29.91	2.36	2.27	2.47	0.06
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	123.9	9.8	8.64	10.69	0.81
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	3.17	0.25	0.19	0.34	0.06
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	1263.71	100.0	100.0	100.0	0.0
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	555.37	79.96	78.09	82.5	1.63
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	36.92	5.31	5.17	5.49	0.09
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	99.55	14.31	11.89	16.06	1.57
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	2.92	0.42	0.33	0.54	0.08
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	694.77	100.0	100.0	100.0	0.0
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	279.99	66.64	63.25	70.12	2.79
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	50.11	11.79	11.39	12.17	0.22
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	88.15	20.89	17.7	23.93	2.68
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	2.85	0.68	0.53	0.86	0.12
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	421.1	100.0	100.0	100.0	0.0
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	144.25	52.61	47.2	57.92	4.44
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	42.73	15.48	15.11	15.8	0.16
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	84.85	30.87	25.85	35.97	4.25
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	2.85	1.04	0.78	1.33	0.2
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	274.68	100.0	100.0	100.0	0.0
