ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	44.48	0.54	0.67	0.51	0.17
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	2.39	0.09	0.09	0.11	0.02
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	13.9	0.46	0.37	0.59	0.14
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	0.08	0.0	0.01	0.01	0.0
4000000	288	1408	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	54.01	0.0	0.0	0.0	0.0
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	27.82	1.02	0.92	1.42	0.26
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	2.26	0.19	0.2	0.19	0.02
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	11.26	0.84	1.18	0.78	0.24
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	0.14	0.01	0.0	0.03	0.01
4000000	288	1408	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	28.46	0.0	0.0	0.0	0.0
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	6.19	1.32	1.39	1.5	0.17
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	3.61	0.43	0.43	0.42	0.02
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	8.47	1.0	1.26	1.03	0.14
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	0.03	0.01	0.0	0.02	0.01
4000000	288	1408	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	13.62	0.0	0.0	0.0	0.0
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	5.43	2.61	2.77	2.51	0.09
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	11.58	1.83	1.73	1.96	0.13
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	9.43	1.06	1.12	1.41	0.09
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	0.02	0.03	0.02	0.05	0.01
4000000	288	1408	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	25.24	0.0	0.0	0.0	0.0
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	1.93	1.91	2.52	1.83	0.18
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	6.63	1.74	1.72	1.8	0.03
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	5.31	0.81	0.94	1.62	0.18
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	0.02	0.05	0.03	0.07	0.01
4000000	288	1408	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	12.87	0.0	0.0	0.0	0.0
