ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
3000000	24	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp	73.95	82.9	80.71	85.02	2.02
3000000	24	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm	3.12	3.5	3.35	3.66	0.12
3000000	24	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial	10.92	12.24	10.13	14.38	2.02
3000000	24	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	other	1.21	1.36	1.22	1.49	0.11
3000000	24	1000	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total	89.2	100.0	100.0	100.0	0.0
3000000	48	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp	78.05	78.25	76.29	80.18	1.46
3000000	48	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm	4.97	4.98	4.77	5.34	0.18
3000000	48	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial	15.4	15.27	13.26	17.3	1.49
3000000	48	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	other	1.49	1.49	1.35	1.67	0.1
3000000	48	1000	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total	99.92	100.0	100.0	100.0	0.0
3000000	96	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp	79.77	72.51	70.99	74.31	1.12
3000000	96	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm	8.03	7.3	7.05	7.65	0.17
3000000	96	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial	20.4	18.34	16.55	19.64	1.04
3000000	96	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	other	2.03	1.85	1.72	1.97	0.07
3000000	96	1000	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total	110.24	100.0	100.0	100.0	0.0
3000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp	89.99	64.17	62.83	66.05	0.58
3000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm	21.52	15.23	14.87	15.54	0.16
3000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial	27.1	19.28	17.62	20.34	0.53
3000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	other	1.85	1.32	1.16	1.63	0.1
3000000	192	1000	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total	140.46	100.0	100.0	100.0	0.0
6000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comp	90.63	53.06	52.07	55.05	0.47
6000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm	40.62	23.62	23.05	24.17	0.27
6000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	serial	38.0	22.24	20.32	23.05	0.44
6000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	other	1.84	1.08	0.95	1.54	0.1
6000000	192	1000	5000	64	32	10	2	50	0	1	mvapich2	interval	500	total	171.08	100.0	100.0	100.0	0.0
