ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm:allreduce	0.9	0.36	181.53	2500.0	1.6
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm:gather	0.31	102.91	9.24	3.0	0.55
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm:redistribute	0.29	28.67	84.58	10.0	0.51
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comm:sendrecv	0.24	0.05	14.32	5000.0	0.43
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp:LIKick	33.86	6.77	3.53	5000.0	60.38
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	comp:histo	9.34	3.74	6.12	2500.0	16.66
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial:InductiveImped	0.32	0.13	3.97	2500.0	0.56
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial:conversion	0.13	0.03	27.68	5000.0	0.23
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial:indVolt1Turn	4.67	1.86	6.44	2500.0	8.32
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial:shift_trev_time	0.87	0.35	67.32	2500.0	1.55
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial:sync	6.61	0.88	195.44	7500.0	11.79
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	Other	0.97	967.43	0.0	1.0	1.72
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	total_time	56.08	56085.2	0.0	1.0	100.0
2000000	21	256	5000	4	2	10	2	50	0	1	mvapich2	interval	500	serial:RFVCalc	1.03	0.2	30.41	5000.0	1.84
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm:allreduce	1.26	0.51	477.18	2500.0	2.15
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm:gather	0.5	167.19	10.42	3.0	0.86
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm:redistribute	0.3	30.38	84.27	10.0	0.52
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comm:sendrecv	0.24	0.05	16.74	5000.0	0.4
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp:LIKick	34.14	6.83	6.22	5000.0	58.24
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	comp:histo	9.68	3.87	9.51	2500.0	16.49
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial:InductiveImped	0.31	0.13	4.34	2500.0	0.54
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial:conversion	0.13	0.03	26.48	5000.0	0.22
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial:indVolt1Turn	4.73	1.89	16.88	2500.0	8.07
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial:shift_trev_time	0.83	0.33	47.82	2500.0	1.43
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial:sync	8.02	1.07	247.11	7500.0	13.64
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	Other	0.95	952.62	0.0	1.0	1.63
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	total_time	58.66	58663.15	0.0	1.0	100.0
4000000	21	256	5000	8	4	10	2	50	0	1	mvapich2	interval	500	serial:RFVCalc	0.99	0.2	31.64	5000.0	1.69
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm:allreduce	1.54	0.62	110.05	2500.0	2.49
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm:gather	0.92	308.8	8.33	3.0	1.5
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm:redistribute	0.31	30.71	85.11	10.0	0.5
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comm:sendrecv	0.24	0.05	17.94	5000.0	0.39
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp:LIKick	34.58	6.91	6.1	5000.0	56.06
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	comp:histo	9.93	3.97	8.55	2500.0	16.09
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial:InductiveImped	0.33	0.13	86.11	2500.0	0.54
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial:conversion	0.13	0.03	25.51	5000.0	0.21
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial:indVolt1Turn	4.73	1.9	11.8	2500.0	7.68
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial:shift_trev_time	0.91	0.36	90.36	2500.0	1.47
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial:sync	9.6	1.28	203.82	7500.0	15.55
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	Other	0.96	961.59	0.0	1.0	1.56
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	total_time	61.69	61691.19	0.0	1.0	100.0
8000000	21	256	5000	16	8	10	2	50	0	1	mvapich2	interval	500	serial:RFVCalc	0.99	0.2	20.43	5000.0	1.6
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm:allreduce	1.87	0.75	106.24	2500.0	2.8
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm:gather	1.82	607.45	8.8	3.0	2.74
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm:redistribute	0.34	33.7	81.66	10.0	0.51
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comm:sendrecv	0.24	0.05	15.85	5000.0	0.36
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp:LIKick	34.69	6.94	12.09	5000.0	52.16
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	comp:histo	10.09	4.04	7.58	2500.0	15.17
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial:InductiveImped	0.32	0.13	12.36	2500.0	0.48
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial:conversion	0.13	0.03	25.64	5000.0	0.19
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial:indVolt1Turn	4.8	1.92	11.31	2500.0	7.22
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial:shift_trev_time	0.99	0.39	94.7	2500.0	1.48
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial:sync	12.86	1.71	201.42	7500.0	19.27
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	Other	0.96	956.08	0.0	1.0	1.44
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	total_time	66.56	66564.52	0.0	1.0	100.0
16000000	21	256	5000	32	16	10	2	50	0	1	mvapich2	interval	500	serial:RFVCalc	1.02	0.2	58.29	5000.0	1.54
32000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm:allreduce	2.51	1.01	211.63	2500.0	3.12
32000000	21	256	5000	64	32	10	2	50	0	1	mvapich2	interval	500	comm:gather	3.49	1162.33	11.37	3.0	4.59
