ppb	b	s	t	n	N	omp	red	mtw	seed	approx	mpi	lb	lba	type	avg_time(sec)	percent	min%	max%	std
3000000	36	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comp	7.64	1.19	0.59	1.78	0.8
3000000	36	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	comm	0.39	0.09	0.09	0.11	0.03
3000000	36	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	serial	5.99	1.15	1.72	0.6	0.74
3000000	36	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	other	0.08	0.03	0.02	0.08	0.04
3000000	36	1408	5000	4	2	10	1	50	0	2	mvapich2	interval	500	total	13.99	0.0	0.0	0.0	0.0
3000000	72	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comp	9.6	2.16	2.29	2.55	0.5
3000000	72	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	comm	0.14	0.05	0.07	0.07	0.02
3000000	72	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	serial	9.17	2.22	2.59	2.31	0.5
3000000	72	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	other	0.03	0.05	0.04	0.07	0.01
3000000	72	1408	5000	8	4	10	1	50	0	2	mvapich2	interval	500	total	16.42	0.0	0.0	0.0	0.0
3000000	144	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comp	2.16	1.18	1.32	1.42	0.2
3000000	144	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	comm	0.03	0.03	0.04	0.05	0.01
3000000	144	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	serial	5.37	1.22	1.42	1.38	0.19
3000000	144	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	other	0.03	0.01	0.02	0.04	0.01
3000000	144	1408	5000	16	8	10	1	50	0	2	mvapich2	interval	500	total	6.73	0.0	0.0	0.0	0.0
3000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comp	6.46	0.81	1.0	0.66	0.15
3000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	comm	0.05	0.09	0.08	0.06	0.01
3000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	serial	6.01	0.92	0.79	1.07	0.15
3000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	other	0.01	0.03	0.01	0.04	0.02
3000000	288	1408	5000	32	16	10	1	50	0	2	mvapich2	interval	500	total	12.33	0.0	0.0	0.0	0.0
6000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comp	0.86	1.16	2.21	0.91	0.12
6000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	comm	0.03	0.05	0.02	0.08	0.02
6000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	serial	6.98	1.22	0.93	2.09	0.1
6000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	other	0.02	0.02	0.0	0.05	0.0
6000000	288	1408	5000	64	32	10	1	50	0	2	mvapich2	interval	500	total	6.3	0.0	0.0	0.0	0.0
